laudo,linha_texto,secao_detectada,item_detectado,status_original,categoria_sugerida,prioridade_sugerida,observacao_extraida,responsavel,status_correcao,evidencia_correcao,data_limite,status_original_norm,escola_curta,is_open,disciplina_detectada,is_arquitetura,status_exibicao,tipo_trabalho,complexidade,dono_sugerido,pacote_entrega,acao_sugerida,esforco_score,tags_operacionais,o_que_fazer,como_no_revit,evidencia_esperada,imagem_preview_relpath,imagem_origem_pdf,imagem_origem_pagina,imagem_confianca,problema_resumo
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,2956,MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. Contratante N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. Dados da obra N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,PROJ. Contratante N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. Dados da obra N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,2959,MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. Dados da obra N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO ART/RRT PROJ. Atividades técnicas N/A Deverá ser apresentado junto ao projeto executivo.,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,0,documentos assinados;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,PROJ. Dados da obra N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO ART/RRT PROJ. Atividades técnicas N/A Deverá ser apresentado junto ao projeto executivo.
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,2963,MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. Atividades técnicas N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. Observações N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,PROJ. Atividades técnicas N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. Observações N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,2966,MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. Observações N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. Assinatura do Responsável Técnico N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,PROJ. Observações N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. Assinatura do Responsável Técnico N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,2969,MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. Assinatura do Responsável Técnico N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Bloco educacional: A origem não é compatível com o modelo de arquitetura.,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,arquitetura,true,ativo_arquitetura,triagem,E1 rápido,arquitetura,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,PROJ. Assinatura do Responsável Técnico N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Bloco educacional: A origem não é compatível com o modelo de arquitetura.
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,2978,MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,Origem compatível ao modelo da PROJ. NÃO Quadra poliesportiva: A origem não é compatível com o modelo de arquitetura BÁSICO arquitetura. Coberturas intermediárias: Não foi apresentado projeto de cobertura,,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,arquitetura,true,ativo_arquitetura,triagem,E1 rápido,arquitetura,cobertura/quadra,triagem técnica,1,cobertura/quadra,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,Origem compatível ao modelo da PROJ. NÃO Quadra poliesportiva: A origem não é compatível com o modelo de arquitetura BÁSICO arquitetura. Coberturas intermediárias: Não foi apresentado projeto de cobertura
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,2993,MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,Elementos estruturais numerados e PROJ. NÃO Quadra poliesportiva: Em conformidade. identificados BÁSICO Coberturas intermediárias: Não foi apresentado projeto de cobertura intermediárias.,,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,estrutura,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,cobertura/quadra,triagem técnica,2,cobertura/quadra;estrutura,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,Elementos estruturais numerados e PROJ. NÃO Quadra poliesportiva: Em conformidade. identificados BÁSICO Coberturas intermediárias: Não foi apresentado projeto de cobertura intermediárias.
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3010,MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,Elementos estruturais com definição PROJ. NÃO Quadra poliesportiva: Em conformidade. de materiais BÁSICO Coberturas intermediárias: Não foi apresentado projeto de cobertura intermediárias.,,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,estrutura,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,cobertura/quadra,triagem técnica,2,cobertura/quadra;estrutura,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,Elementos estruturais com definição PROJ. NÃO Quadra poliesportiva: Em conformidade. de materiais BÁSICO Coberturas intermediárias: Não foi apresentado projeto de cobertura intermediárias.
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3020,MATERIAL FASE CONFORME,,N/A,orcamento,P3,"PROJ. cantoneiras, enrijecedores, N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO conectores, chumbadores, parafusos, etc.) PLANILHA DE",,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,outros,false,desativado_nao_arquitetura,orçamento,E1 rápido,orçamento,orçamento/executivo,revisar orçamento,0,orçamento/executivo,Atualizar quantitativos e composição no orçamento para alinhar com o projeto corrigido.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,"PROJ. cantoneiras, enrijecedores, N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO conectores, chumbadores, parafusos, etc.) PLANILHA DE"
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3027,MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,"QUANTITATIVO PROJ. laminado, etc.) com especificação N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO do material (A-36, ASTM, SAE, etc.) Indicação do comprimento (m), PROJ.",,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,"QUANTITATIVO PROJ. laminado, etc.) com especificação N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO do material (A-36, ASTM, SAE, etc.) Indicação do comprimento (m), PROJ."
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3032,MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,"PROJ. peso (kg) e superfície de pintura N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO (m²) N/A - SE REFERE A ""NÃO SE APLICA""; SIM - REFERE-SE À ""CONFORMIDADE DO ITEM"";",,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,"PROJ. peso (kg) e superfície de pintura N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO (m²) N/A - SE REFERE A ""NÃO SE APLICA""; SIM - REFERE-SE À ""CONFORMIDADE DO ITEM"";"
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3035,MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,"(m²) N/A - SE REFERE A ""NÃO SE APLICA""; SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;",,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,triagem operacional,triagem técnica,0,triagem operacional,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,"(m²) N/A - SE REFERE A ""NÃO SE APLICA""; SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;"
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3037,MATERIAL FASE CONFORME,,NÃO,triagem_manual,P2,"SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;",,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,triagem operacional,triagem técnica,1,triagem operacional,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p046.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,alta,"SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;"
JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS,61,MATERIAL FASE CONFORME,1.3,NÃO,implantacao,P2,delimitação do PROJ. 1.3 DESENHO NÃO terreno e locação BÁSICO de elementos existentes,,aberto,,,NAO,VÁRZEA GRANDE - E E SÃO SIMÃO,True,arquitetura,true,ativo_arquitetura,triagem,E1 rápido,arquitetura,implantação/topografia,triagem técnica,1,implantação/topografia,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS__p001.jpg,JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS,1,alta,delimitação do PROJ. 1.3 DESENHO NÃO terreno e locação BÁSICO de elementos existentes
JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS,77,MATERIAL FASE CONFORME,1.5,NÃO,triagem_manual,P2,"PROJ. 1.5 observações, DESENHO NÃO 1. Revisar representação solicitada acima. BÁSICO",,aberto,,,NAO,VÁRZEA GRANDE - E E SÃO SIMÃO,True,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,triagem operacional,triagem técnica,1,triagem operacional,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS__p002.jpg,JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS,2,alta,"PROJ. 1.5 observações, DESENHO NÃO 1. Revisar representação solicitada acima. BÁSICO"
JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS,113,MATERIAL FASE CONFORME,1.6,NÃO,grafico_prancha;orcamento,P2,PROJ. 1.6 gráfica e DESENHO NÃO 1. Ajustar solicitações do item 1.3; BÁSICO carimbos Planilha PROJ. 1.7 TABELA N/A Deverá ser apresentado junto ao projeto executivo.,,aberto,,,NAO,VÁRZEA GRANDE - E E SÃO SIMÃO,True,arquitetura,true,ativo_arquitetura,gráfico/prancha,E1 rápido,arquitetura,orçamento/executivo,compatibilizar modelo,1,orçamento/executivo,"Compatibilizar elementos em conflito entre plantas, cortes e implantação antes da emissão.","No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS__p002.jpg,JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS,2,alta,PROJ. 1.6 gráfica e DESENHO NÃO 1. Ajustar solicitações do item 1.3; BÁSICO carimbos Planilha PROJ. 1.7 TABELA N/A Deverá ser apresentado junto ao projeto executivo.
JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS,117,MATERIAL FASE CONFORME,1.7,N/A,orcamento,P3,Planilha PROJ. 1.7 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO SONDAGEM E 2 MATERIAL FASE CONFORME OBSERVAÇÕES GEOTECNIA,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E SÃO SIMÃO,False,estrutura,false,desativado_nao_arquitetura,orçamento,E1 rápido,estrutura,implantação/topografia,revisar orçamento,0,implantação/topografia;orçamento/executivo,Atualizar quantitativos e composição no orçamento para alinhar com o projeto corrigido.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS__p002.jpg,JUNT - 001-2025 - VÁRZEA GRANDE - E E SÃO SIMÃO ASS,2,alta,Planilha PROJ. 1.7 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO SONDAGEM E 2 MATERIAL FASE CONFORME OBSERVAÇÕES GEOTECNIA
